address,owner,phone,damage_prob,storm_tag,intensity,strike_date,dispatch_status
"271 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536473,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"272 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536474,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"273 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536475,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"274 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536476,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"275 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536477,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"276 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536478,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"277 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536479,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"278 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536480,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"279 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536481,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"280 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536482,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"281 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536483,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"282 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536484,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"283 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536485,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"284 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536486,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"285 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536487,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"286 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536488,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"287 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536489,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"288 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536490,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"289 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536491,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"290 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536492,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"291 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536493,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"292 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536494,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"293 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536495,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"294 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536496,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"295 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536497,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"296 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536498,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"297 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536499,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"298 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536500,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"299 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536501,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"300 Wilshire Blvd, Nichols Hills, OK 73116",Homeowner,+140555536502,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"100 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536503,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"101 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536504,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"102 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536505,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"103 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536506,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"104 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536507,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"105 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536508,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"106 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536509,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"107 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536510,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"108 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536511,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"109 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536512,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"110 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536513,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"111 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536514,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"112 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536515,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"113 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536516,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"114 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536517,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"115 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536518,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"116 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536519,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"117 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536520,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"118 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536521,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"119 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536522,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"120 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536523,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"121 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536524,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"122 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536525,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"123 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536526,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"124 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536527,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"125 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536528,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"126 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536529,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"127 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536530,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"128 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536531,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"129 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536532,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"130 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536533,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"131 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536534,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"132 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536535,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"133 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536536,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"134 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536537,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"135 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536538,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"136 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536539,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"137 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536540,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"138 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536541,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"139 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536542,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"140 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536543,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"141 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536544,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"142 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536545,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"143 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536546,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"144 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536547,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"145 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536548,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"146 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536549,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"147 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536550,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"148 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536551,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"149 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536552,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"150 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536553,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"151 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536554,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"152 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536555,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"153 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536556,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"154 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536557,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"155 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536558,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"156 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536559,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"157 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536560,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"158 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536561,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"159 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536562,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"160 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536563,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"161 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536564,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"162 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536565,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"163 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536566,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"164 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536567,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"165 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536568,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"166 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536569,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"167 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536570,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"168 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536571,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"169 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536572,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"170 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536573,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"171 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536574,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"172 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536575,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"173 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536576,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"174 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536577,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"175 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536578,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"176 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536579,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"177 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536580,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"178 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536581,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"179 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536582,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"180 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536583,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"181 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536584,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"182 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536585,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"183 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536586,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"184 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536587,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"185 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536588,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"186 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536589,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"187 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536590,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"188 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536591,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"189 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536592,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"190 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536593,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"191 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536594,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"192 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536595,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"193 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536596,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"194 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536597,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"195 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536598,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"196 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536599,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"197 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536600,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"198 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536601,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"199 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536602,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"200 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536603,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"201 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536604,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"202 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536605,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"203 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536606,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"204 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536607,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"205 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536608,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"206 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536609,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"207 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536610,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"208 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536611,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"209 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536612,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"210 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536613,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"211 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536614,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"212 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536615,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"213 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536616,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"214 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536617,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"215 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536618,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"216 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536619,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"217 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536620,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"218 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536621,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"219 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536622,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"220 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536623,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"221 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536624,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"222 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536625,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"223 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536626,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"224 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536627,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"225 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536628,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"226 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536629,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"227 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536630,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"228 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536631,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"229 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536632,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"230 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536633,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"231 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536634,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"232 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536635,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"233 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536636,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"234 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536637,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"235 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536638,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"236 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536639,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"237 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536640,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"238 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536641,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"239 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536642,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"240 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536643,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"241 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536644,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"242 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536645,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"243 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536646,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"244 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536647,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"245 Grand Blvd, Nichols Hills, OK 73116",Homeowner,+140555536648,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
